Fecha,Hora,Variable,Valor,Unidad,Lugar
42805,16,Velocidad registrada,3.82,m/s,Santa Marta
42805,17,Velocidad registrada,5.14,m/s,Santa Marta
42805,18,Velocidad registrada,3.56,m/s,Santa Marta
42805,19,Velocidad registrada,3.78,m/s,Santa Marta
42805,20,Velocidad registrada,3.27,m/s,Santa Marta
42805,21,Velocidad registrada,2.78,m/s,Santa Marta
42805,22,Velocidad registrada,2.84,m/s,Santa Marta
42805,23,Velocidad registrada,3.82,m/s,Santa Marta
42806,0,Velocidad registrada,3.87,m/s,Santa Marta
42806,1,Velocidad registrada,3.78,m/s,Santa Marta
42806,2,Velocidad registrada,4,m/s,Santa Marta
42806,3,Velocidad registrada,4.99,m/s,Santa Marta
42806,4,Velocidad registrada,3.63,m/s,Santa Marta
42806,5,Velocidad registrada,2.9,m/s,Santa Marta
42806,6,Velocidad registrada,1.31,m/s,Santa Marta
42806,7,Velocidad registrada,0.86,m/s,Santa Marta
42806,8,Velocidad registrada,1.31,m/s,Santa Marta
42806,9,Velocidad registrada,1.76,m/s,Santa Marta
42806,10,Velocidad registrada,2.77,m/s,Santa Marta
42806,11,Velocidad registrada,3.54,m/s,Santa Marta
42806,12,Velocidad registrada,3.18,m/s,Santa Marta
42806,13,Velocidad registrada,3.3,m/s,Santa Marta
42806,14,Velocidad registrada,3.02,m/s,Santa Marta
42806,15,Velocidad registrada,4.01,m/s,Santa Marta
42806,16,Velocidad registrada,3.34,m/s,Santa Marta
42806,17,Velocidad registrada,1.94,m/s,Santa Marta
42806,18,Velocidad registrada,0.67,m/s,Santa Marta
42806,19,Velocidad registrada,0.58,m/s,Santa Marta
42806,20,Velocidad registrada,3.19,m/s,Santa Marta
42806,21,Velocidad registrada,2.08,m/s,Santa Marta
42806,22,Velocidad registrada,1.4,m/s,Santa Marta
42806,23,Velocidad registrada,1.54,m/s,Santa Marta
42807,0,Velocidad registrada,1.13,m/s,Santa Marta
42807,1,Velocidad registrada,0.67,m/s,Santa Marta
42807,2,Velocidad registrada,0.85,m/s,Santa Marta
42807,3,Velocidad registrada,0.87,m/s,Santa Marta
42807,4,Velocidad registrada,0.76,m/s,Santa Marta
42807,5,Velocidad registrada,0.99,m/s,Santa Marta
42809,19,Velocidad registrada,5.06,m/s,Santa Marta
42809,20,Velocidad registrada,4.62,m/s,Santa Marta
42809,21,Velocidad registrada,3.88,m/s,Santa Marta
42809,22,Velocidad registrada,3.01,m/s,Santa Marta
42809,23,Velocidad registrada,3.59,m/s,Santa Marta
42810,0,Velocidad registrada,4.12,m/s,Santa Marta
42810,1,Velocidad registrada,4.11,m/s,Santa Marta
42810,2,Velocidad registrada,4.02,m/s,Santa Marta
42810,3,Velocidad registrada,3.84,m/s,Santa Marta
42810,4,Velocidad registrada,3.13,m/s,Santa Marta
42810,5,Velocidad registrada,2.11,m/s,Santa Marta
42810,6,Velocidad registrada,1.79,m/s,Santa Marta
42810,7,Velocidad registrada,1.45,m/s,Santa Marta
42810,8,Velocidad registrada,1.33,m/s,Santa Marta
42810,9,Velocidad registrada,1.41,m/s,Santa Marta
42810,10,Velocidad registrada,2.11,m/s,Santa Marta
42810,11,Velocidad registrada,2.2,m/s,Santa Marta
42810,13,Velocidad registrada,5.36,m/s,Santa Marta
42810,14,Velocidad registrada,5.99,m/s,Santa Marta
42810,15,Velocidad registrada,5.13,m/s,Santa Marta
42810,16,Velocidad registrada,5.16,m/s,Santa Marta
42810,17,Velocidad registrada,5.23,m/s,Santa Marta
42810,18,Velocidad registrada,5.23,m/s,Santa Marta
42810,19,Velocidad registrada,5.02,m/s,Santa Marta
42810,20,Velocidad registrada,5.85,m/s,Santa Marta
42810,21,Velocidad registrada,5.38,m/s,Santa Marta
42810,22,Velocidad registrada,6.13,m/s,Santa Marta
42810,23,Velocidad registrada,5.57,m/s,Santa Marta
42811,0,Velocidad registrada,3.87,m/s,Santa Marta
42811,1,Velocidad registrada,4.29,m/s,Santa Marta
42811,2,Velocidad registrada,3.37,m/s,Santa Marta
42811,3,Velocidad registrada,3.25,m/s,Santa Marta
42811,4,Velocidad registrada,1.9,m/s,Santa Marta
42811,5,Velocidad registrada,0.87,m/s,Santa Marta
42811,6,Velocidad registrada,0.94,m/s,Santa Marta
42811,7,Velocidad registrada,1.3,m/s,Santa Marta
42811,8,Velocidad registrada,2.21,m/s,Santa Marta
42811,9,Velocidad registrada,2.05,m/s,Santa Marta
42811,10,Velocidad registrada,1.49,m/s,Santa Marta
42811,11,Velocidad registrada,2.8,m/s,Santa Marta
42811,12,Velocidad registrada,4.07,m/s,Santa Marta
42811,13,Velocidad registrada,4.16,m/s,Santa Marta
42811,14,Velocidad registrada,4.64,m/s,Santa Marta
42811,15,Velocidad registrada,4.99,m/s,Santa Marta
42811,16,Velocidad registrada,5.33,m/s,Santa Marta
42811,17,Velocidad registrada,4.68,m/s,Santa Marta
42811,18,Velocidad registrada,5.19,m/s,Santa Marta
42811,19,Velocidad registrada,5.92,m/s,Santa Marta
42811,20,Velocidad registrada,5.63,m/s,Santa Marta
42811,21,Velocidad registrada,5.63,m/s,Santa Marta
42811,22,Velocidad registrada,5.33,m/s,Santa Marta
42811,23,Velocidad registrada,4.66,m/s,Santa Marta
42812,0,Velocidad registrada,4.56,m/s,Santa Marta
42812,1,Velocidad registrada,3.98,m/s,Santa Marta
42812,2,Velocidad registrada,3.35,m/s,Santa Marta
42812,3,Velocidad registrada,2.98,m/s,Santa Marta
42812,4,Velocidad registrada,2.1,m/s,Santa Marta
42812,5,Velocidad registrada,1.8,m/s,Santa Marta
42812,6,Velocidad registrada,1.07,m/s,Santa Marta
42812,7,Velocidad registrada,0.89,m/s,Santa Marta
42812,8,Velocidad registrada,1.32,m/s,Santa Marta
42812,9,Velocidad registrada,1.1,m/s,Santa Marta
42812,10,Velocidad registrada,1.7,m/s,Santa Marta
42812,11,Velocidad registrada,2.91,m/s,Santa Marta
42812,12,Velocidad registrada,3.96,m/s,Santa Marta
42812,13,Velocidad registrada,4.13,m/s,Santa Marta
42812,14,Velocidad registrada,4.52,m/s,Santa Marta
42812,15,Velocidad registrada,4.24,m/s,Santa Marta
42812,16,Velocidad registrada,5.06,m/s,Santa Marta
42812,17,Velocidad registrada,4.79,m/s,Santa Marta
42812,18,Velocidad registrada,4.18,m/s,Santa Marta
42812,19,Velocidad registrada,4.77,m/s,Santa Marta
42812,20,Velocidad registrada,3.79,m/s,Santa Marta
42812,21,Velocidad registrada,3.83,m/s,Santa Marta
42812,22,Velocidad registrada,3.43,m/s,Santa Marta
42812,23,Velocidad registrada,4.22,m/s,Santa Marta
42813,0,Velocidad registrada,4.44,m/s,Santa Marta
42813,1,Velocidad registrada,4.82,m/s,Santa Marta
42813,2,Velocidad registrada,4.94,m/s,Santa Marta
42813,3,Velocidad registrada,5.24,m/s,Santa Marta
42813,4,Velocidad registrada,4.53,m/s,Santa Marta
42813,5,Velocidad registrada,4.39,m/s,Santa Marta
42813,6,Velocidad registrada,4.16,m/s,Santa Marta
42813,7,Velocidad registrada,3.94,m/s,Santa Marta
42813,8,Velocidad registrada,4.86,m/s,Santa Marta
42813,9,Velocidad registrada,2.77,m/s,Santa Marta
42813,10,Velocidad registrada,2.71,m/s,Santa Marta
42813,11,Velocidad registrada,3.19,m/s,Santa Marta
42813,12,Velocidad registrada,3.75,m/s,Santa Marta
42813,13,Velocidad registrada,4,m/s,Santa Marta
42813,14,Velocidad registrada,4.96,m/s,Santa Marta
42813,15,Velocidad registrada,5.21,m/s,Santa Marta
42813,16,Velocidad registrada,5.49,m/s,Santa Marta
42813,17,Velocidad registrada,6.04,m/s,Santa Marta
42813,18,Velocidad registrada,5.84,m/s,Santa Marta
42813,19,Velocidad registrada,5.16,m/s,Santa Marta
42813,20,Velocidad registrada,5.2,m/s,Santa Marta
42813,21,Velocidad registrada,5.07,m/s,Santa Marta
42813,22,Velocidad registrada,4.23,m/s,Santa Marta
42813,23,Velocidad registrada,4.25,m/s,Santa Marta
42814,0,Velocidad registrada,4.49,m/s,Santa Marta
42814,1,Velocidad registrada,4.39,m/s,Santa Marta
42814,2,Velocidad registrada,3.92,m/s,Santa Marta
42814,3,Velocidad registrada,4.16,m/s,Santa Marta
42814,4,Velocidad registrada,4.55,m/s,Santa Marta
42814,5,Velocidad registrada,3.67,m/s,Santa Marta
42814,6,Velocidad registrada,3.64,m/s,Santa Marta
42814,7,Velocidad registrada,3.36,m/s,Santa Marta
42814,8,Velocidad registrada,2.44,m/s,Santa Marta
42814,9,Velocidad registrada,2.23,m/s,Santa Marta
42814,10,Velocidad registrada,2.68,m/s,Santa Marta
42814,11,Velocidad registrada,3.63,m/s,Santa Marta
42814,12,Velocidad registrada,3.87,m/s,Santa Marta
42814,13,Velocidad registrada,3.9,m/s,Santa Marta
42814,14,Velocidad registrada,4.66,m/s,Santa Marta
42814,15,Velocidad registrada,5.05,m/s,Santa Marta
42814,16,Velocidad registrada,4.29,m/s,Santa Marta
42814,17,Velocidad registrada,4.21,m/s,Santa Marta
42814,18,Velocidad registrada,4.79,m/s,Santa Marta
42814,19,Velocidad registrada,4.79,m/s,Santa Marta
42814,20,Velocidad registrada,4.08,m/s,Santa Marta
42814,21,Velocidad registrada,4,m/s,Santa Marta
42814,22,Velocidad registrada,4.2,m/s,Santa Marta
42814,23,Velocidad registrada,4.22,m/s,Santa Marta
42815,0,Velocidad registrada,3.42,m/s,Santa Marta
42815,1,Velocidad registrada,3.47,m/s,Santa Marta
42815,2,Velocidad registrada,2.88,m/s,Santa Marta
42815,3,Velocidad registrada,3.61,m/s,Santa Marta
42815,4,Velocidad registrada,3.59,m/s,Santa Marta
42815,5,Velocidad registrada,3.72,m/s,Santa Marta
42815,6,Velocidad registrada,3.66,m/s,Santa Marta
42815,7,Velocidad registrada,2.78,m/s,Santa Marta
42815,8,Velocidad registrada,2.07,m/s,Santa Marta
42815,9,Velocidad registrada,1.51,m/s,Santa Marta
42815,10,Velocidad registrada,2.02,m/s,Santa Marta
42815,11,Velocidad registrada,2.75,m/s,Santa Marta
42815,12,Velocidad registrada,3.91,m/s,Santa Marta
42815,13,Velocidad registrada,4.12,m/s,Santa Marta
42815,14,Velocidad registrada,3.99,m/s,Santa Marta
42815,15,Velocidad registrada,4.94,m/s,Santa Marta
42815,16,Velocidad registrada,5.22,m/s,Santa Marta
42815,17,Velocidad registrada,4.78,m/s,Santa Marta
42815,18,Velocidad registrada,3.85,m/s,Santa Marta
42815,19,Velocidad registrada,4.06,m/s,Santa Marta
42815,20,Velocidad registrada,4.53,m/s,Santa Marta
42815,21,Velocidad registrada,4.58,m/s,Santa Marta
42815,22,Velocidad registrada,5.06,m/s,Santa Marta
42815,23,Velocidad registrada,5.24,m/s,Santa Marta
42816,0,Velocidad registrada,20.8,m/s,Santa Marta
42816,1,Velocidad registrada,4.85,m/s,Santa Marta
42816,2,Velocidad registrada,4.31,m/s,Santa Marta
42816,3,Velocidad registrada,3.92,m/s,Santa Marta
42816,4,Velocidad registrada,4.12,m/s,Santa Marta
42816,5,Velocidad registrada,3.61,m/s,Santa Marta
42816,6,Velocidad registrada,3.68,m/s,Santa Marta
42816,7,Velocidad registrada,4.26,m/s,Santa Marta
42816,8,Velocidad registrada,3.93,m/s,Santa Marta
42816,9,Velocidad registrada,1.89,m/s,Santa Marta
42816,10,Velocidad registrada,1.82,m/s,Santa Marta
42816,11,Velocidad registrada,2.22,m/s,Santa Marta
42816,12,Velocidad registrada,2.42,m/s,Santa Marta
42816,13,Velocidad registrada,3.09,m/s,Santa Marta
42816,14,Velocidad registrada,3.83,m/s,Santa Marta
42816,15,Velocidad registrada,4.57,m/s,Santa Marta
42816,16,Velocidad registrada,5.04,m/s,Santa Marta
42816,17,Velocidad registrada,5.76,m/s,Santa Marta
42816,18,Velocidad registrada,6.03,m/s,Santa Marta
42816,19,Velocidad registrada,5.85,m/s,Santa Marta
42816,20,Velocidad registrada,5.21,m/s,Santa Marta
42816,21,Velocidad registrada,5.65,m/s,Santa Marta
42816,22,Velocidad registrada,5.52,m/s,Santa Marta
42816,23,Velocidad registrada,5.38,m/s,Santa Marta
42817,0,Velocidad registrada,5.55,m/s,Santa Marta
42817,1,Velocidad registrada,5.52,m/s,Santa Marta
42817,2,Velocidad registrada,4.45,m/s,Santa Marta
42817,3,Velocidad registrada,4.6,m/s,Santa Marta
42817,4,Velocidad registrada,4.94,m/s,Santa Marta
42817,5,Velocidad registrada,4.92,m/s,Santa Marta
42817,6,Velocidad registrada,5.07,m/s,Santa Marta
42817,7,Velocidad registrada,4.46,m/s,Santa Marta
42817,8,Velocidad registrada,5.09,m/s,Santa Marta
42817,9,Velocidad registrada,5.02,m/s,Santa Marta
42817,10,Velocidad registrada,4.99,m/s,Santa Marta
42817,11,Velocidad registrada,5.01,m/s,Santa Marta
42817,12,Velocidad registrada,5.99,m/s,Santa Marta
42817,13,Velocidad registrada,5.9,m/s,Santa Marta
42817,14,Velocidad registrada,5.58,m/s,Santa Marta
42817,15,Velocidad registrada,5.28,m/s,Santa Marta
42817,16,Velocidad registrada,5.65,m/s,Santa Marta
42817,17,Velocidad registrada,5.35,m/s,Santa Marta
42817,18,Velocidad registrada,5.52,m/s,Santa Marta
42817,19,Velocidad registrada,4.89,m/s,Santa Marta
42817,20,Velocidad registrada,3.86,m/s,Santa Marta
42817,21,Velocidad registrada,3.74,m/s,Santa Marta
42817,22,Velocidad registrada,3.5,m/s,Santa Marta
42817,23,Velocidad registrada,3.49,m/s,Santa Marta
42818,0,Velocidad registrada,3.7,m/s,Santa Marta
42818,1,Velocidad registrada,4.11,m/s,Santa Marta
42818,2,Velocidad registrada,4.29,m/s,Santa Marta
42818,3,Velocidad registrada,4.59,m/s,Santa Marta
42818,4,Velocidad registrada,5.09,m/s,Santa Marta
42818,5,Velocidad registrada,4.7,m/s,Santa Marta
42818,6,Velocidad registrada,4.8,m/s,Santa Marta
42818,7,Velocidad registrada,3.24,m/s,Santa Marta
42818,8,Velocidad registrada,3.07,m/s,Santa Marta
42818,9,Velocidad registrada,2.59,m/s,Santa Marta
42818,10,Velocidad registrada,1.73,m/s,Santa Marta
42818,11,Velocidad registrada,2.04,m/s,Santa Marta
42818,12,Velocidad registrada,2.22,m/s,Santa Marta
42818,13,Velocidad registrada,2.94,m/s,Santa Marta
42818,14,Velocidad registrada,2.93,m/s,Santa Marta
42818,15,Velocidad registrada,2.7,m/s,Santa Marta
42818,16,Velocidad registrada,3,m/s,Santa Marta
42818,17,Velocidad registrada,3.11,m/s,Santa Marta
42818,18,Velocidad registrada,2.96,m/s,Santa Marta
42818,19,Velocidad registrada,2.53,m/s,Santa Marta
42818,20,Velocidad registrada,2.39,m/s,Santa Marta
42818,21,Velocidad registrada,2.16,m/s,Santa Marta
42818,22,Velocidad registrada,2.53,m/s,Santa Marta
42818,23,Velocidad registrada,2.27,m/s,Santa Marta
42819,0,Velocidad registrada,2.23,m/s,Santa Marta
42819,1,Velocidad registrada,2.51,m/s,Santa Marta
42819,2,Velocidad registrada,2.74,m/s,Santa Marta
42819,3,Velocidad registrada,3.22,m/s,Santa Marta
42819,4,Velocidad registrada,2.54,m/s,Santa Marta
42819,5,Velocidad registrada,2.19,m/s,Santa Marta
42819,6,Velocidad registrada,2.18,m/s,Santa Marta
42819,7,Velocidad registrada,2.58,m/s,Santa Marta
42819,8,Velocidad registrada,2.96,m/s,Santa Marta
42819,9,Velocidad registrada,2.97,m/s,Santa Marta
42819,10,Velocidad registrada,4.5,m/s,Santa Marta
42819,11,Velocidad registrada,4.67,m/s,Santa Marta
42819,12,Velocidad registrada,4.83,m/s,Santa Marta
42819,13,Velocidad registrada,4.95,m/s,Santa Marta
42819,14,Velocidad registrada,5.49,m/s,Santa Marta
42819,15,Velocidad registrada,6.22,m/s,Santa Marta
42819,16,Velocidad registrada,5.43,m/s,Santa Marta
42819,17,Velocidad registrada,4.88,m/s,Santa Marta
42819,18,Velocidad registrada,4.83,m/s,Santa Marta
42819,19,Velocidad registrada,5.54,m/s,Santa Marta
42819,20,Velocidad registrada,4.38,m/s,Santa Marta
42819,21,Velocidad registrada,4.29,m/s,Santa Marta
42819,22,Velocidad registrada,3.55,m/s,Santa Marta
42819,23,Velocidad registrada,3.33,m/s,Santa Marta
42820,0,Velocidad registrada,4.19,m/s,Santa Marta
42820,1,Velocidad registrada,4.39,m/s,Santa Marta
42820,2,Velocidad registrada,4.61,m/s,Santa Marta
42820,3,Velocidad registrada,3.66,m/s,Santa Marta
42820,4,Velocidad registrada,4.48,m/s,Santa Marta
42820,5,Velocidad registrada,4.46,m/s,Santa Marta
42820,6,Velocidad registrada,4.2,m/s,Santa Marta
42820,7,Velocidad registrada,4.16,m/s,Santa Marta
42820,8,Velocidad registrada,4.63,m/s,Santa Marta
42820,9,Velocidad registrada,4.43,m/s,Santa Marta
42820,10,Velocidad registrada,4.44,m/s,Santa Marta
42820,11,Velocidad registrada,4.57,m/s,Santa Marta
42820,12,Velocidad registrada,5.37,m/s,Santa Marta
42820,13,Velocidad registrada,5.98,m/s,Santa Marta
42820,14,Velocidad registrada,6.6,m/s,Santa Marta
42820,15,Velocidad registrada,6.69,m/s,Santa Marta
42820,16,Velocidad registrada,5.85,m/s,Santa Marta
42820,17,Velocidad registrada,6.81,m/s,Santa Marta
42820,18,Velocidad registrada,6.42,m/s,Santa Marta
42820,19,Velocidad registrada,5.02,m/s,Santa Marta
42820,20,Velocidad registrada,4.82,m/s,Santa Marta
42820,21,Velocidad registrada,4.86,m/s,Santa Marta
42820,22,Velocidad registrada,3.7,m/s,Santa Marta
42820,23,Velocidad registrada,2.61,m/s,Santa Marta
42821,0,Velocidad registrada,2.75,m/s,Santa Marta
42821,1,Velocidad registrada,3.19,m/s,Santa Marta
42821,2,Velocidad registrada,4.37,m/s,Santa Marta
42821,3,Velocidad registrada,3.48,m/s,Santa Marta
42821,4,Velocidad registrada,3.05,m/s,Santa Marta
42821,5,Velocidad registrada,2.33,m/s,Santa Marta
42821,6,Velocidad registrada,2.85,m/s,Santa Marta
42821,7,Velocidad registrada,2.99,m/s,Santa Marta
42821,8,Velocidad registrada,3.36,m/s,Santa Marta
42821,9,Velocidad registrada,1.97,m/s,Santa Marta
42821,10,Velocidad registrada,3.92,m/s,Santa Marta
42821,11,Velocidad registrada,4.85,m/s,Santa Marta
42821,12,Velocidad registrada,5.88,m/s,Santa Marta
42821,13,Velocidad registrada,6.6,m/s,Santa Marta
42821,14,Velocidad registrada,7.03,m/s,Santa Marta
42821,15,Velocidad registrada,23.46,m/s,Santa Marta
42821,16,Velocidad registrada,6.92,m/s,Santa Marta
42821,17,Velocidad registrada,6.5,m/s,Santa Marta
42821,18,Velocidad registrada,5.64,m/s,Santa Marta
42821,19,Velocidad registrada,21.74,m/s,Santa Marta
42821,20,Velocidad registrada,4.66,m/s,Santa Marta
42821,21,Velocidad registrada,3.89,m/s,Santa Marta
42821,22,Velocidad registrada,3.41,m/s,Santa Marta
42821,23,Velocidad registrada,3.24,m/s,Santa Marta
42822,0,Velocidad registrada,3.41,m/s,Santa Marta
42822,1,Velocidad registrada,4.3,m/s,Santa Marta
42822,2,Velocidad registrada,4.57,m/s,Santa Marta
42822,3,Velocidad registrada,4.38,m/s,Santa Marta
42822,4,Velocidad registrada,4.89,m/s,Santa Marta
42822,5,Velocidad registrada,4.62,m/s,Santa Marta
42822,6,Velocidad registrada,4.77,m/s,Santa Marta
42822,7,Velocidad registrada,4.05,m/s,Santa Marta
42822,8,Velocidad registrada,2.77,m/s,Santa Marta
42822,9,Velocidad registrada,2.68,m/s,Santa Marta
42822,12,Velocidad registrada,2.06,m/s,Santa Marta
42822,13,Velocidad registrada,2.99,m/s,Santa Marta
42822,14,Velocidad registrada,3.26,m/s,Santa Marta
42822,15,Velocidad registrada,2.83,m/s,Santa Marta
42822,16,Velocidad registrada,19.2,m/s,Santa Marta
42822,17,Velocidad registrada,2.33,m/s,Santa Marta
42822,18,Velocidad registrada,2.27,m/s,Santa Marta
42822,19,Velocidad registrada,1.77,m/s,Santa Marta
42822,20,Velocidad registrada,3.76,m/s,Santa Marta
42822,21,Velocidad registrada,3.82,m/s,Santa Marta
42822,22,Velocidad registrada,3.66,m/s,Santa Marta
42822,23,Velocidad registrada,3.62,m/s,Santa Marta
42823,0,Velocidad registrada,4.26,m/s,Santa Marta
42823,1,Velocidad registrada,4.59,m/s,Santa Marta
42823,2,Velocidad registrada,4.15,m/s,Santa Marta
42823,3,Velocidad registrada,4.82,m/s,Santa Marta
42823,4,Velocidad registrada,5.82,m/s,Santa Marta
42823,5,Velocidad registrada,5.01,m/s,Santa Marta
42823,6,Velocidad registrada,5.04,m/s,Santa Marta
42823,7,Velocidad registrada,4.8,m/s,Santa Marta
42823,8,Velocidad registrada,4.57,m/s,Santa Marta
42823,9,Velocidad registrada,3.88,m/s,Santa Marta
42823,10,Velocidad registrada,4.28,m/s,Santa Marta
42823,11,Velocidad registrada,6.11,m/s,Santa Marta
42823,12,Velocidad registrada,6.43,m/s,Santa Marta
42823,13,Velocidad registrada,6.06,m/s,Santa Marta
42823,14,Velocidad registrada,5.38,m/s,Santa Marta
42823,15,Velocidad registrada,6.22,m/s,Santa Marta
42823,16,Velocidad registrada,6.3,m/s,Santa Marta
42823,17,Velocidad registrada,6.38,m/s,Santa Marta
42823,18,Velocidad registrada,5.66,m/s,Santa Marta
42823,19,Velocidad registrada,5.52,m/s,Santa Marta
42823,20,Velocidad registrada,4.98,m/s,Santa Marta
42823,21,Velocidad registrada,4.78,m/s,Santa Marta
42823,22,Velocidad registrada,4.64,m/s,Santa Marta
42823,23,Velocidad registrada,4.6,m/s,Santa Marta
42824,0,Velocidad registrada,4.95,m/s,Santa Marta
42824,1,Velocidad registrada,4.43,m/s,Santa Marta
42824,2,Velocidad registrada,4.59,m/s,Santa Marta
42824,3,Velocidad registrada,4.33,m/s,Santa Marta
42824,4,Velocidad registrada,5.3,m/s,Santa Marta
42824,5,Velocidad registrada,5.01,m/s,Santa Marta
42824,6,Velocidad registrada,4.3,m/s,Santa Marta
42824,7,Velocidad registrada,4.29,m/s,Santa Marta
42824,8,Velocidad registrada,3.67,m/s,Santa Marta
42824,9,Velocidad registrada,2.3,m/s,Santa Marta
42824,10,Velocidad registrada,1.6,m/s,Santa Marta
42824,11,Velocidad registrada,1.96,m/s,Santa Marta
42824,12,Velocidad registrada,2.71,m/s,Santa Marta
42824,13,Velocidad registrada,20.59,m/s,Santa Marta
42824,14,Velocidad registrada,3.73,m/s,Santa Marta
42824,15,Velocidad registrada,3.27,m/s,Santa Marta
42824,16,Velocidad registrada,3.91,m/s,Santa Marta
42824,17,Velocidad registrada,3.11,m/s,Santa Marta
42824,18,Velocidad registrada,1.64,m/s,Santa Marta
42824,19,Velocidad registrada,2.46,m/s,Santa Marta
42824,20,Velocidad registrada,3.45,m/s,Santa Marta
42824,21,Velocidad registrada,1.27,m/s,Santa Marta
42824,22,Velocidad registrada,1.07,m/s,Santa Marta
42824,23,Velocidad registrada,1.04,m/s,Santa Marta
42825,0,Velocidad registrada,1.04,m/s,Santa Marta
42825,1,Velocidad registrada,0.89,m/s,Santa Marta
42825,2,Velocidad registrada,2.08,m/s,Santa Marta
42825,3,Velocidad registrada,2.1,m/s,Santa Marta
42825,4,Velocidad registrada,1.39,m/s,Santa Marta
42825,5,Velocidad registrada,0.84,m/s,Santa Marta
42825,6,Velocidad registrada,2.81,m/s,Santa Marta
42825,7,Velocidad registrada,4.41,m/s,Santa Marta
42825,8,Velocidad registrada,3.1,m/s,Santa Marta
42825,9,Velocidad registrada,2.61,m/s,Santa Marta
42825,10,Velocidad registrada,1.8,m/s,Santa Marta
